seq;timestamp;data
1705;1745751943.961071;0.367936 0.914135 0.434542 0.158521 0.178796 0.132786 0.083098 0.061789 0.045051 0.037223 0.022166 0.018175 0.018717 0.016320 0.016002 -0.058600 0.382632 -0.071019 -0.107546 -0.229157 -0.172715 -0.154389 -0.130487 -0.099287 -0.074376 -0.050943 -0.035755 -0.023864 -0.015414 -0.007634
1706;1745751944.170581;0.450106 0.402946 0.572321 0.402320 0.201585 0.120944 0.090283 0.051281 0.035917 0.035567 0.025880 0.020021 0.017473 0.016735 0.016310 -0.154786 -0.201735 0.142890 -0.292377 -0.209166 -0.156144 -0.194615 -0.124532 -0.091341 -0.069354 -0.050182 -0.037331 -0.024124 -0.014846 -0.007736
1707;1745751944.370439;0.281218 0.440269 0.863564 0.209702 0.177483 0.117380 0.091822 0.066431 0.038245 0.038259 0.025044 0.021508 0.017923 0.016772 0.015794 -0.145435 -0.081910 -0.007107 -0.177891 -0.175830 -0.184374 -0.137366 -0.126894 -0.110379 -0.071691 -0.050771 -0.035658 -0.023833 -0.015246 -0.008010
1708;1745751944.556527;0.383821 0.449028 0.804515 0.216077 0.231454 0.148389 0.086367 0.063832 0.031407 0.032381 0.025969 0.019837 0.018675 0.016848 0.016431 -0.149974 -0.175961 -0.276343 -0.171769 -0.212201 -0.152186 -0.134653 -0.147753 -0.094341 -0.079341 -0.048663 -0.037548 -0.022663 -0.015260 -0.007765
1709;1745751944.743668;0.470539 0.453547 0.249662 0.230151 0.220525 0.119158 0.064796 0.046257 0.043799 0.030181 0.023076 0.020838 0.017980 0.016556 0.016162 -0.029821 0.084663 -0.301790 -0.129112 -0.253444 -0.183395 -0.184429 -0.129660 -0.098677 -0.069613 -0.051172 -0.035047 -0.023276 -0.015060 -0.007752
1710;1745751944.929992;0.512440 0.201244 0.555212 0.236105 0.292425 0.147730 0.091737 0.069553 0.037996 0.029497 0.024152 0.020365 0.018334 0.016567 0.016291 0.156358 -0.209572 -0.005073 -0.144806 -0.211828 -0.203099 -0.215158 -0.128510 -0.104512 -0.073780 -0.049184 -0.033914 -0.023769 -0.015172 -0.007613
1711;1745751945.111776;0.014575 0.316862 0.497125 0.355663 0.159295 0.091829 0.167977 0.066116 0.037771 0.031208 0.025659 0.021519 0.018076 0.017229 0.016493 0.291820 -0.226092 0.008483 -0.164887 -0.261967 -0.197879 -0.145057 -0.124916 -0.105513 -0.070956 -0.050204 -0.033782 -0.024027 -0.015121 -0.007480
1712;1745751945.307036;0.205218 0.452167 0.946132 0.396567 0.207031 0.133004 0.112315 0.076942 0.049194 0.029415 0.022063 0.019900 0.018163 0.016976 0.016529 0.228378 -0.409142 -0.063433 -0.292292 -0.225232 -0.169952 -0.137492 -0.135481 -0.105277 -0.067451 -0.050615 -0.036408 -0.023285 -0.014818 -0.007668
1713;1745751945.489427;0.572741 0.328747 0.246185 0.314911 0.272636 0.189359 0.127530 0.089763 0.046522 0.031626 0.026192 0.021854 0.018352 0.017191 0.016289 0.045258 -0.177312 -0.264049 -0.305798 -0.378453 -0.214469 -0.147761 -0.144793 -0.095803 -0.075314 -0.052155 -0.036088 -0.023405 -0.015513 -0.007760
1714;1745751945.675788;0.442723 0.605660 0.816159 0.340927 0.129127 0.077667 0.090282 0.063269 0.044877 0.035123 0.025014 0.018845 0.016832 0.017033 0.016423 0.116734 -0.127266 -3.118289 -0.101897 -0.248609 -0.172696 -0.123360 -0.119499 -0.105605 -0.071412 -0.051786 -0.034268 -0.024072 -0.015178 -0.007980
1715;1745751945.860908;-0.516437 0.425330 0.323571 0.276737 0.128747 0.098987 0.156040 0.063588 0.052102 0.027217 0.025991 0.021287 0.018691 0.016712 0.015522 -0.261892 0.004881 0.069608 -0.324414 -0.266149 -0.153285 -0.180161 -0.119783 -0.095304 -0.068518 -0.051669 -0.032596 -0.023721 -0.015532 -0.007794
1716;1745751946.064245;0.721803 0.396007 0.270740 0.291499 0.279651 0.046704 0.118264 0.054891 0.037275 0.027545 0.024263 0.022251 0.019729 0.016612 0.016315 -0.086613 -0.133478 -0.533750 -0.131641 -0.221341 -0.217239 -0.115624 -0.121989 -0.096135 -0.068911 -0.052597 -0.034788 -0.023895 -0.015206 -0.007931
1717;1745751946.261182;0.414573 0.487758 0.793715 0.270414 0.209652 0.107336 0.094169 0.063163 0.049628 0.033328 0.026476 0.020554 0.018184 0.017271 0.016083 -0.117722 -0.137448 -0.071082 -0.141545 -0.183655 -0.164942 -0.169394 -0.106160 -0.110543 -0.073025 -0.050157 -0.034269 -0.023979 -0.015216 -0.008142
1718;1745751946.440136;0.324599 0.419065 0.606528 0.204135 0.167528 0.117349 0.059655 0.080752 0.054755 0.026539 0.022829 0.022545 0.018373 0.017074 0.016284 -0.257190 -0.267016 0.051472 -0.121260 -0.169759 -0.161538 -0.144886 -0.146112 -0.095955 -0.061696 -0.052053 -0.035053 -0.024366 -0.014823 -0.007596
1719;1745751946.625950;0.744706 0.454496 0.675901 0.195495 0.182215 0.138892 0.118208 0.067350 0.039219 0.033838 0.021777 0.020739 0.016735 0.017326 0.015954 -0.122125 0.075291 -0.295876 -0.191246 -0.252756 -0.182378 -0.125495 -0.113282 -0.093583 -0.066200 -0.050256 -0.036681 -0.022591 -0.015088 -0.007922
1720;1745751946.812325;-0.234755 0.259870 0.460575 0.338508 0.129426 0.090611 0.132286 0.065760 0.063940 0.029701 0.025023 0.021857 0.018619 0.016579 0.015849 0.553431 -0.137011 0.009256 -0.079099 -0.206684 -0.117013 -0.171587 -0.143611 -0.101522 -0.072652 -0.048875 -0.035353 -0.023718 -0.015524 -0.007637
1721;1745751946.991951;0.499174 0.343141 1.229088 0.251555 0.207516 0.143827 0.066118 0.072156 0.045177 0.039327 0.024204 0.018934 0.018252 0.017339 0.016781 0.463363 -0.124222 -0.201912 -0.176130 -0.155012 -0.212079 -0.119109 -0.133016 -0.103134 -0.068353 -0.050524 -0.034686 -0.023474 -0.015274 -0.007785
1722;1745751947.172987;0.321557 0.437057 0.361935 0.211242 0.179294 0.116918 0.112783 0.031468 0.038665 0.036407 0.023937 0.021411 0.018056 0.016706 0.016599 0.079865 -0.057138 -0.995155 -0.184626 -0.238242 -0.249942 -0.162622 -0.124216 -0.100152 -0.074208 -0.048950 -0.034615 -0.023599 -0.014865 -0.007775
1723;1745751947.367001;0.581927 0.303709 0.587130 0.175817 0.187747 0.165963 0.067905 0.083358 0.051223 0.038088 0.025147 0.019920 0.018458 0.016751 0.015546 -0.005613 0.068051 -0.253563 -0.203588 -0.288246 -0.226574 -0.146691 -0.127360 -0.082839 -0.070747 -0.051861 -0.035573 -0.024526 -0.014788 -0.007614
1724;1745751947.551688;0.502641 0.579143 0.518286 0.280770 0.439551 0.138717 0.088104 0.055749 0.053219 0.028369 0.022382 0.018799 0.018658 0.016591 0.015778 0.357695 -0.031300 0.062062 -0.152223 -0.319678 -0.181817 -0.130199 -0.128307 -0.095052 -0.066919 -0.047713 -0.034342 -0.023185 -0.015310 -0.008056
1725;1745751947.731378;0.522799 0.805446 0.436185 0.191706 0.274698 0.113661 0.151937 0.032795 0.043530 0.025358 0.025046 0.020534 0.018812 0.016878 0.015906 0.095915 0.180318 0.059624 -0.179093 -0.293680 -0.161880 -0.300623 -0.124870 -0.087167 -0.070201 -0.048147 -0.034227 -0.023960 -0.015175 -0.007774
1726;1745751947.923671;0.664885 0.353374 0.625218 0.293385 0.119482 0.117705 0.086470 0.076453 0.036437 0.039205 0.024135 0.019285 0.017425 0.016371 0.016287 0.154393 -0.266981 -0.111702 -0.156056 -0.237172 -0.143841 -0.141376 -0.124485 -0.100001 -0.073124 -0.052679 -0.035211 -0.023351 -0.014465 -0.007694
1727;1745751948.112910;0.343875 0.446276 0.207758 0.280907 0.187270 0.109303 0.072609 0.061760 0.039703 0.028975 0.025977 0.020948 0.019168 0.017021 0.016151 -0.221621 -0.276286 -0.135411 -0.145601 -0.201363 -0.163673 -0.132244 -0.122654 -0.108261 -0.070997 -0.049453 -0.033743 -0.023454 -0.015248 -0.008140
1728;1745751948.292084;0.556166 0.364858 0.417144 0.271899 0.317891 0.095667 0.071652 0.050756 0.038507 0.032490 0.021336 0.021546 0.017609 0.016307 0.015520 0.141937 -0.221792 0.310240 -0.204922 -0.160949 -0.172069 -0.113087 -0.116998 -0.099271 -0.073155 -0.052347 -0.036034 -0.024319 -0.014782 -0.007562
1729;1745751948.474708;0.320243 0.466524 0.845443 0.173161 0.175161 0.128338 0.149228 0.065768 0.053776 0.027907 0.025077 0.019604 0.018332 0.016501 0.016009 0.132157 0.284616 0.107079 -0.080402 -0.178968 -0.174084 -0.248488 -0.125384 -0.098403 -0.072595 -0.051635 -0.034773 -0.023829 -0.015200 -0.008263
1730;1745751948.661559;0.673522 0.282206 0.599180 0.341178 0.344646 0.180064 0.101262 0.058933 0.039649 0.030201 0.024987 0.020078 0.017510 0.016392 0.016844 0.086161 -0.127770 -0.387714 -0.151598 -0.293138 -0.236926 -0.151601 -0.122516 -0.111703 -0.076033 -0.048897 -0.034772 -0.023547 -0.015410 -0.007791
1731;1745751948.839618;0.174499 0.424430 0.469152 0.276850 0.295199 0.080258 0.109841 0.042681 0.050497 0.025229 0.023395 0.019631 0.018566 0.017123 0.015500 0.173386 -0.111107 -0.376343 -0.157498 -0.223229 -0.204005 -0.190335 -0.133469 -0.112144 -0.066488 -0.048419 -0.033791 -0.025478 -0.015457 -0.007836
1732;1745751949.020765;0.670860 0.135906 0.341679 0.195726 0.249567 0.115842 0.094657 0.057350 0.035022 0.033930 0.024984 0.020217 0.017140 0.017288 0.016676 -0.145394 -0.449546 -0.302647 -0.248820 -0.275227 -0.212081 -0.120486 -0.114665 -0.094802 -0.065649 -0.048365 -0.035456 -0.023123 -0.014981 -0.007835
1733;1745751949.208744;0.565392 0.354223 0.082654 0.300505 0.269445 0.140743 0.130311 0.057628 0.041027 0.034552 0.026403 0.019006 0.018494 0.016601 0.015980 0.085483 0.017588 0.409911 -0.038171 -0.134916 -0.151487 -0.188754 -0.122755 -0.100484 -0.072192 -0.051788 -0.033093 -0.024374 -0.014734 -0.007645
1734;1745751949.394795;0.349737 0.310469 0.847167 0.215651 0.199675 0.100392 0.080694 0.086206 0.042924 0.031512 0.024901 0.020398 0.018741 0.017636 0.015937 0.326875 -0.057474 -0.082918 -0.160405 -0.189078 -0.175040 -0.146787 -0.121432 -0.099095 -0.076185 -0.053251 -0.035134 -0.023427 -0.015075 -0.008134
1735;1745751949.581567;0.198028 0.413398 -0.603772 0.268860 0.245205 0.103440 0.081113 0.069836 0.048574 0.034626 0.026344 0.020202 0.019524 0.016972 0.015998 0.115827 -0.500728 -2.218766 -0.201589 -0.199125 -0.164538 -0.168188 -0.125487 -0.099952 -0.071980 -0.051189 -0.035885 -0.024523 -0.014846 -0.007808
1736;1745751949.778548;0.506347 0.389281 0.726426 0.485428 0.216552 0.119316 0.135493 0.063135 0.049694 0.027303 0.023975 0.019705 0.018747 0.016476 0.015910 -0.256966 -0.296333 0.180433 -0.096345 -0.146150 -0.230299 -0.139319 -0.131177 -0.101834 -0.074919 -0.051953 -0.035744 -0.022558 -0.014646 -0.007372
1737;1745751949.962071;0.320690 0.720800 -0.473952 0.286380 0.184399 0.176559 0.106245 0.044306 0.039790 0.023750 0.026411 0.022071 0.018964 0.016778 0.016532 0.101031 -0.467267 0.991887 -0.316367 -0.207083 -0.186440 -0.174263 -0.119986 -0.101731 -0.072413 -0.049022 -0.037671 -0.023341 -0.014559 -0.008758
1738;1745751950.148494;1.064563 0.416537 0.462133 0.343442 0.011043 0.153772 0.073274 0.057527 0.039303 0.024799 0.026166 0.020660 0.017786 0.016537 0.016060 -0.050784 -0.035106 -0.020788 -0.151859 -0.306868 -0.169126 -0.189403 -0.134799 -0.091803 -0.072180 -0.050860 -0.035016 -0.023062 -0.015115 -0.008107
1739;1745751950.341350;0.999887 0.230456 0.588440 0.153102 0.188646 0.107513 0.082753 0.078199 0.040669 0.020914 0.025964 0.021316 0.017726 0.016934 0.016553 -0.304380 -0.068273 0.059688 -0.283017 -0.192107 -0.194113 -0.113761 -0.171798 -0.089948 -0.074054 -0.050550 -0.035198 -0.023458 -0.014884 -0.007524
1740;1745751950.532593;0.648577 0.457267 0.364286 0.223667 0.177742 0.128702 0.075964 0.057994 0.045305 0.033315 0.024802 0.020760 0.017795 0.017038 0.016402 -0.171226 -0.033500 0.099724 -0.070064 -0.250862 -0.206654 -0.244729 -0.129750 -0.093887 -0.079066 -0.050409 -0.036016 -0.023342 -0.014790 -0.007476
1741;1745751950.716851;0.305665 0.342375 0.593171 0.313479 0.189816 0.116062 0.098896 0.066305 0.040089 0.028141 0.024105 0.020700 0.018870 0.017071 0.016194 0.674619 -0.002722 -0.644363 -0.074339 -0.334400 -0.153198 -0.087938 -0.131731 -0.097277 -0.077159 -0.049339 -0.036745 -0.023212 -0.014628 -0.007677
1742;1745751950.894509;-0.190378 0.356344 0.381878 0.236453 0.171764 0.111806 0.097997 0.066114 0.050466 0.035728 0.024673 0.021812 0.017867 0.016803 0.016101 -0.425975 -0.089606 0.004303 -0.106387 -0.277237 -0.161051 -0.213763 -0.099597 -0.104104 -0.071396 -0.050914 -0.032838 -0.024318 -0.014957 -0.007516
1743;1745751951.075254;0.483705 0.387012 0.689281 0.240959 0.370030 0.126068 0.085584 0.060854 0.046315 0.034094 0.021794 0.023317 0.018048 0.016738 0.015909 0.092709 -0.400153 -0.382554 -0.175801 -0.275320 -0.175800 -0.181852 -0.123098 -0.095055 -0.069925 -0.049177 -0.034438 -0.024117 -0.015320 -0.007814
1744;1745751951.258022;0.760130 0.488339 0.549703 0.274023 0.294303 0.124101 0.077843 0.066404 0.038390 0.026758 0.022971 0.021076 0.018724 0.017282 0.015948 0.582119 0.045772 0.170070 -0.156442 -0.181498 -0.187128 -0.149831 -0.128766 -0.092304 -0.079809 -0.049602 -0.035950 -0.023341 -0.015324 -0.007973
1745;1745751951.437813;0.925268 0.187756 0.554492 0.248257 0.283812 0.118742 0.091237 0.062993 0.045088 0.031165 0.023604 0.020110 0.017921 0.016559 0.016056 1.157480 -0.213559 0.015394 -0.252347 -0.202632 -0.261710 -0.147342 -0.140662 -0.084209 -0.069612 -0.049303 -0.035017 -0.022519 -0.015081 -0.008085
1746;1745751951.628843;0.087871 0.478591 0.176712 0.355686 0.152324 0.151791 0.121127 0.073102 0.057894 0.029411 0.027533 0.021384 0.018285 0.016947 0.016264 0.271079 -0.280595 -0.172003 -0.102556 -0.286002 -0.157792 -0.211390 -0.117954 -0.092073 -0.074757 -0.048809 -0.033377 -0.023311 -0.015000 -0.007380
1747;1745751951.812302;1.087517 0.338296 0.034307 0.303044 0.312102 0.120678 0.074339 0.068846 0.049130 0.026823 0.024156 0.022193 0.016682 0.016854 0.016108 0.213730 -0.070998 -0.618069 -0.202833 -0.320959 -0.198738 -0.151444 -0.127344 -0.089613 -0.064384 -0.049679 -0.036257 -0.023487 -0.015239 -0.007346
1748;1745751951.996422;0.359085 0.549059 0.289953 0.351070 0.185020 0.149976 0.085983 0.073811 0.049090 0.026294 0.025935 0.021158 0.018277 0.017162 0.015572 -0.022366 -0.019932 -0.138569 -0.138078 -0.236926 -0.206563 -0.111284 -0.100893 -0.101246 -0.070717 -0.048643 -0.037169 -0.024007 -0.014623 -0.008264
1749;1745751952.180259;0.880899 0.287681 -0.092794 0.330183 0.193642 0.068427 0.107836 0.081643 0.046601 0.031010 0.024003 0.020026 0.017810 0.017177 0.016564 0.318805 -0.095649 -0.656779 -0.225532 -0.182258 -0.235511 -0.157379 -0.111913 -0.098893 -0.068390 -0.051335 -0.036348 -0.024028 -0.015113 -0.007193
1750;1745751952.373751;0.439324 0.385260 1.798497 0.254443 0.259155 0.085195 0.071520 0.074093 0.045607 0.032239 0.028576 0.018693 0.018152 0.016319 0.016182 0.033927 -0.086369 -0.614679 -0.168186 -0.087302 -0.238107 -0.149373 -0.135329 -0.113076 -0.065705 -0.051269 -0.034087 -0.024129 -0.015667 -0.007583
1751;1745751952.559134;0.873679 0.330944 0.724123 0.370207 0.214856 0.108725 0.073190 0.086733 0.049227 0.030002 0.025905 0.020467 0.018136 0.016860 0.015815 -0.286809 -0.190216 -0.220950 -0.217267 -0.281677 -0.192869 -0.170581 -0.126303 -0.094747 -0.073060 -0.051168 -0.035135 -0.023887 -0.015181 -0.008146
1752;1745751952.762074;0.200527 0.527383 0.205431 0.190326 0.210691 0.111965 0.117477 0.054894 0.050569 0.032906 0.020999 0.018035 0.018338 0.016798 0.016154 0.172467 -0.097661 0.709641 -0.170863 -0.198354 -0.170205 -0.148042 -0.111315 -0.094665 -0.074800 -0.048204 -0.036731 -0.023676 -0.014786 -0.007907
1753;1745751952.944356;0.555191 0.351082 0.374420 0.290181 0.237584 0.113898 0.110550 0.068920 0.035285 0.032659 0.026107 0.018755 0.017955 0.016958 0.016591 0.120587 -0.141338 -0.342639 -0.164142 -0.214042 -0.173588 -0.131660 -0.142977 -0.091857 -0.076517 -0.048559 -0.035599 -0.023035 -0.014529 -0.007879
1754;1745751953.125793;1.347395 0.224713 0.754170 0.251179 0.195035 0.118792 0.094059 0.063734 0.039610 0.029647 0.022747 0.019792 0.017196 0.016750 0.016106 -0.673221 -0.098303 -0.759296 -0.207673 -0.314380 -0.152433 -0.166688 -0.124088 -0.094393 -0.078420 -0.053704 -0.035735 -0.023256 -0.014575 -0.008008
1755;1745751953.307963;0.618154 0.348954 0.202187 0.664700 0.216879 0.101979 0.091554 0.076521 0.045154 0.037021 0.025415 0.020408 0.018147 0.016490 0.015919 -0.133721 -0.053014 0.563314 -0.443036 -0.260913 -0.164645 -0.162736 -0.127355 -0.097846 -0.073338 -0.051449 -0.034892 -0.023040 -0.014913 -0.007432
1756;1745751953.487571;0.407205 0.241322 0.396260 0.419629 0.386136 0.094029 0.103107 0.043259 0.033986 0.025010 0.025031 0.022883 0.017801 0.017286 0.015772 0.261153 -0.012057 0.160642 -0.353399 -0.186465 -0.187857 -0.152507 -0.128296 -0.107743 -0.085497 -0.049514 -0.034696 -0.023275 -0.015352 -0.007855
1757;1745751953.672493;0.272905 0.629694 0.337640 0.329637 0.182173 0.112886 0.100742 0.063356 0.043175 0.032374 0.023810 0.020372 0.018713 0.017390 0.016054 0.148346 -0.140710 0.016198 -0.146511 -0.222667 -0.224152 -0.145922 -0.126893 -0.095655 -0.066739 -0.052497 -0.035019 -0.024535 -0.014944 -0.007734
1758;1745751953.850930;0.543538 0.286647 0.788946 0.241986 0.187147 0.121038 0.069163 0.050579 0.031953 0.033558 0.026853 0.021167 0.018491 0.017272 0.015820 0.052614 -0.063836 -0.244675 -0.095941 -0.215052 -0.247572 -0.163269 -0.139710 -0.095501 -0.072359 -0.048171 -0.035996 -0.023063 -0.014995 -0.007806
1759;1745751954.044540;0.655454 0.441378 0.401192 0.245143 0.329115 0.101374 0.103755 0.061034 0.037497 0.036016 0.020179 0.019786 0.017749 0.017436 0.016323 0.066748 -0.245543 -0.203207 -0.143637 -0.223828 -0.227293 -0.145112 -0.156025 -0.100777 -0.068937 -0.052243 -0.034529 -0.024278 -0.014896 -0.008074
1760;1745751954.231363;0.343939 0.470219 0.510972 0.235654 0.213865 0.163208 0.100784 0.066683 0.039797 0.029996 0.023490 0.019970 0.017584 0.016739 0.016221 -0.078153 0.030561 0.119241 -0.114689 -0.300486 -0.165807 -0.146971 -0.128904 -0.088648 -0.073716 -0.051372 -0.035622 -0.023783 -0.014965 -0.007809
1761;1745751954.406573;0.446606 0.353310 1.119622 0.150664 0.167898 0.077911 0.106744 0.081134 0.051271 0.031650 0.022871 0.019963 0.017452 0.016825 0.017253 0.803280 -0.071027 0.693569 -0.135765 -0.241324 -0.155785 -0.153863 -0.123366 -0.099426 -0.066474 -0.053122 -0.036270 -0.023510 -0.015575 -0.007792
1762;1745751954.605333;0.180965 0.267191 0.842573 0.222349 0.285549 0.056507 0.119636 0.057761 0.051886 0.035583 0.024732 0.020877 0.017130 0.016638 0.016773 0.243820 -0.069442 0.229636 -0.246971 -0.350517 -0.203458 -0.154870 -0.134427 -0.094204 -0.074568 -0.052074 -0.035915 -0.023783 -0.014406 -0.007852
1763;1745751954.810516;0.443737 0.348519 0.397225 0.406704 0.189680 0.079631 0.057729 0.074780 0.041738 0.032801 0.024076 0.019375 0.018165 0.017715 0.016135 0.160842 -0.216672 -0.086854 -0.220081 -0.175495 -0.225722 -0.151261 -0.148812 -0.110813 -0.076327 -0.051533 -0.034384 -0.022941 -0.015018 -0.007428
1764;1745751954.995549;-0.290129 0.317699 0.313447 0.305470 0.214722 0.115683 0.083572 0.073822 0.045765 0.038214 0.025044 0.021706 0.017718 0.017042 0.016869 0.695724 -0.209876 -0.277037 -0.165620 -0.182612 -0.218208 -0.202399 -0.135108 -0.103091 -0.073113 -0.048667 -0.035445 -0.022771 -0.015231 -0.007398
1765;1745751955.184030;0.896516 0.323860 0.314605 0.300172 0.199901 0.116589 0.118105 0.061982 0.052400 0.032980 0.025183 0.019557 0.019268 0.016894 0.016287 0.077595 -0.113270 -0.235809 -0.134359 -0.264431 -0.149021 -0.144623 -0.116418 -0.100051 -0.065721 -0.049303 -0.034281 -0.023408 -0.015045 -0.007922
1766;1745751955.369222;-0.441933 0.399231 0.358662 0.280972 0.179030 0.114563 0.081082 0.042978 0.035891 0.028639 0.023400 0.020991 0.017892 0.016864 0.016161 0.576762 -0.549398 -0.065221 -0.158448 -0.293876 -0.157351 -0.133777 -0.128279 -0.102813 -0.077804 -0.052580 -0.035087 -0.023193 -0.014991 -0.008134
1767;1745751955.556964;1.145225 0.361000 0.501637 0.282108 0.251592 0.118066 0.170366 0.071095 0.037964 0.033878 0.025843 0.019411 0.018011 0.016955 0.016230 0.187490 -0.224239 0.016361 -0.088011 -0.279386 -0.163251 -0.145381 -0.116322 -0.090145 -0.071866 -0.049311 -0.035981 -0.023484 -0.015308 -0.007893
1768;1745751955.747025;0.229108 0.384759 1.374410 0.440903 0.246115 0.087874 0.076888 0.059005 0.026585 0.030819 0.024757 0.020907 0.018430 0.017342 0.016438 0.110303 -0.036850 0.065908 -0.303381 -0.227185 -0.159491 -0.178360 -0.129978 -0.113136 -0.075399 -0.045849 -0.034218 -0.023327 -0.014927 -0.007778
1769;1745751955.925697;0.374330 0.441413 1.381753 0.325530 0.216381 0.152876 0.159905 0.047826 0.038819 0.026367 0.024297 0.020826 0.018208 0.016869 0.016253 -0.183491 -0.041632 0.141718 -0.141246 -0.219909 -0.184617 -0.208395 -0.132362 -0.106795 -0.069822 -0.049890 -0.036823 -0.024106 -0.014532 -0.007529
1770;1745751956.113009;0.636763 0.414988 0.683467 0.317085 0.263541 0.186747 0.069485 0.048892 0.027579 0.031442 0.025851 0.018899 0.017745 0.017016 0.016390 0.143991 -0.427851 -0.162395 -0.051930 -0.246552 -0.233893 -0.161397 -0.129400 -0.087583 -0.073764 -0.051439 -0.037316 -0.024014 -0.014787 -0.007577
1771;1745751956.291867;0.629442 0.449547 0.401540 0.267749 0.102319 0.153410 0.054160 0.061788 0.035832 0.029796 0.026433 0.020159 0.018519 0.017004 0.016397 0.648627 -0.125670 -0.146831 -0.086984 -0.151032 -0.176518 -0.168229 -0.130967 -0.094281 -0.074994 -0.051118 -0.034938 -0.023831 -0.015547 -0.007869
1772;1745751956.474933;0.339689 0.186813 2.055649 0.282215 0.119773 0.107161 0.057297 0.071750 0.043719 0.040442 0.019837 0.019147 0.017001 0.017201 0.015970 0.246348 -0.161773 -0.236148 -0.166519 -0.307106 -0.200210 -0.132664 -0.126535 -0.102386 -0.072783 -0.047160 -0.037411 -0.024383 -0.015145 -0.008018
